orderNumber,productCode,quantityOrdered,priceEach,Thành tiền,orderLineNumber
10159.0,S24_1578,44.0,100.3,4413.2,15.0
10165.0,S18_2319,46.0,120.28,5532.88,15.0
10165.0,S18_2432,31.0,60.77,1883.8700000000001,18.0
10165.0,S18_3232,47.0,154.1,7242.7,16.0
10165.0,S24_2300,32.0,117.57,3762.24,17.0
10167.0,S24_2011,33.0,110.6,3649.7999999999997,16.0
10167.0,S72_3212,38.0,43.68,1659.84,15.0
10168.0,S24_3949,27.0,57.32,1547.64,18.0
10168.0,S700_2466,31.0,87.75,2720.25,16.0
10168.0,S700_3167,48.0,72.0,3456.0,15.0
10168.0,S700_4002,39.0,67.37,2627.4300000000003,17.0
10173.0,S18_4933,39.0,58.44,2279.16,15.0
10173.0,S24_2887,23.0,98.65,2268.9500000000003,16.0
10181.0,S12_3990,20.0,67.03,1340.6,15.0
10181.0,S18_3278,30.0,73.17,2195.1,17.0
10181.0,S18_3482,22.0,120.53,2651.66,16.0
10182.0,S24_1046,47.0,63.2,2970.4,16.0
10182.0,S24_3191,33.0,73.62,2429.46,15.0
10182.0,S24_3432,49.0,95.3,4669.7,17.0
10185.0,S18_4027,39.0,127.82,4984.98,16.0
10185.0,S50_1514,20.0,46.86,937.2,15.0
10192.0,S12_4675,27.0,99.04,2674.0800000000004,16.0
10192.0,S18_1889,45.0,70.84,3187.8,15.0
10193.0,S18_4409,24.0,92.03,2208.7200000000003,15.0
10193.0,S18_4933,25.0,66.28,1657.0,16.0
10204.0,S18_1129,42.0,114.65,4815.3,17.0
10204.0,S18_1984,38.0,133.72,5081.36,16.0
10204.0,S18_3685,35.0,132.8,4648.0,15.0
10207.0,S10_4962,31.0,125.58,3892.98,15.0
10207.0,S18_4600,47.0,119.87,5633.89,16.0
10208.0,S50_1514,30.0,57.99,1739.7,15.0
10210.0,S18_1662,31.0,141.92,4399.5199999999995,17.0
10210.0,S24_3949,29.0,56.64,1642.56,16.0
10210.0,S700_4002,42.0,60.7,2549.4,15.0
10211.0,S24_1578,25.0,109.32,2733.0,15.0
10212.0,S12_3380,39.0,99.82,3892.9799999999996,16.0
10212.0,S12_4675,33.0,110.55,3648.15,15.0
10222.0,S700_1138,31.0,58.67,1818.77,15.0
10222.0,S700_3505,38.0,84.14,3197.32,16.0
10222.0,S700_3962,31.0,81.43,2524.3300000000004,17.0
10222.0,S72_3212,36.0,48.59,1749.2400000000002,18.0
10223.0,S700_3167,26.0,79.2,2059.2000000000003,15.0
10227.0,S24_3191,40.0,78.76,3150.4,15.0
10262.0,S18_3029,32.0,81.72,2615.04,15.0
10262.0,S24_3816,49.0,82.18,4026.82,16.0
10266.0,S12_3990,35.0,67.83,2374.0499999999997,15.0
10273.0,S18_3259,47.0,87.73,4123.31,15.0
10275.0,S24_3949,41.0,58.0,2378.0,18.0
10275.0,S700_2466,39.0,82.77,3228.0299999999997,16.0
10275.0,S700_3167,43.0,72.0,3096.0,15.0
10275.0,S700_4002,31.0,59.96,1858.76,17.0
10280.0,S18_1749,26.0,161.5,4199.0,16.0
10280.0,S18_2248,25.0,53.28,1332.0,15.0
10280.0,S18_4409,35.0,77.31,2705.85,17.0
10287.0,S18_3278,43.0,68.35,2939.0499999999997,15.0
10287.0,S18_4721,34.0,119.04,4047.36,17.0
10287.0,S24_4620,40.0,79.22,3168.8,16.0
10304.0,S18_2325,24.0,102.98,2471.52,17.0
10304.0,S24_1937,23.0,29.21,671.83,16.0
10304.0,S24_2022,44.0,42.11,1852.84,15.0
10306.0,S18_4027,23.0,126.39,2906.97,16.0
10306.0,S32_3207,46.0,60.28,2772.88,17.0
10306.0,S50_1514,34.0,51.55,1752.6999999999998,15.0
10308.0,S24_3949,43.0,58.0,2494.0,16.0
10308.0,S700_4002,39.0,62.93,2454.27,15.0
10310.0,S18_3782,42.0,59.06,2480.52,16.0
10310.0,S18_4721,40.0,133.92,5356.799999999999,15.0
10310.0,S32_2206,36.0,38.62,1390.32,17.0
10312.0,S18_1749,48.0,146.2,7017.599999999999,17.0
10312.0,S18_2248,30.0,48.43,1452.9,16.0
10312.0,S24_3969,31.0,40.21,1246.51,15.0
10314.0,S24_2840,39.0,31.82,1240.98,15.0
10316.0,S10_4757,33.0,126.48,4173.84,17.0
10316.0,S18_3029,21.0,72.26,1517.46,15.0
10316.0,S24_3816,25.0,77.15,1928.7500000000002,16.0
10316.0,S700_2610,48.0,67.22,3226.56,18.0
10321.0,S12_4675,24.0,105.95,2542.8,15.0
10329.0,S12_4675,39.0,102.49,3997.1099999999997,15.0
10332.0,S18_1342,46.0,89.38,4111.48,15.0
10332.0,S18_1367,27.0,51.21,1382.67,16.0
10332.0,S18_2957,26.0,53.09,1380.3400000000001,17.0
10332.0,S18_3136,40.0,100.53,4021.2,18.0
10339.0,S24_3816,42.0,72.96,3064.3199999999997,16.0
10339.0,S700_2047,55.0,86.9,4779.5,15.0
10350.0,S50_1514,44.0,56.82,2500.08,17.0
10350.0,S700_3962,25.0,97.32,2433.0,16.0
10350.0,S72_3212,20.0,48.05,961.0,15.0
10360.0,S18_3259,29.0,94.79,2748.9100000000003,18.0
10360.0,S18_3856,40.0,101.64,4065.6,15.0
10360.0,S24_1785,22.0,106.14,2335.08,17.0
10360.0,S24_2841,49.0,55.49,2719.01,16.0
10363.0,S24_3371,21.0,52.05,1093.05,15.0
10373.0,S700_2047,32.0,76.94,2462.08,15.0
10373.0,S700_2610,41.0,69.39,2844.9900000000002,16.0
10373.0,S700_4002,45.0,68.11,3064.95,17.0
10375.0,S32_4485,41.0,96.95,3974.9500000000003,15.0
10386.0,S18_2581,21.0,72.65,1525.65,18.0
10386.0,S700_3167,32.0,68.0,2176.0,17.0
10386.0,S700_4002,44.0,59.22,2605.68,15.0
10386.0,S72_1253,50.0,47.67,2383.5,16.0
10390.0,S18_1984,34.0,132.29,4497.86,15.0
10390.0,S18_2325,31.0,102.98,3192.38,16.0
10398.0,S18_2581,34.0,82.79,2814.86,15.0
10398.0,S18_3029,28.0,70.54,1975.1200000000001,18.0
10398.0,S18_3856,45.0,92.11,4144.95,17.0
10398.0,S24_1785,43.0,100.67,4328.81,16.0
,,357.0,,32198.69,
,,,,,
,,,,,10103.0
,,,,,10158.0
,,,,,10309.0
,,,,,10325.0
